YEARMADERANGE,WALLTYPE,ROOFTYPE,BEDROOMS,NCOMBATH,NHAFBATH,PRKGPLC1,STOVENFUEL,OVENUSE,AMTMICRO,DEFROST,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,SIZRFRI1,AGERFRI1,NUMFREEZ,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,BATTOOLS,INTERNET,WELLPUMP,AQUARIUM,STEREO,HEATROOM,MOISTURE,FUELH2O,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,LIGHTS,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,MEANAGE,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF
3,3,3,1,1,0,0,1,9,3,0,0,10,1,0,1,3,4,7,1,0,3,3,1,2,1,12,12,0,0,0,0,6,0,1,0,1,3,0,1,0,0,0,2,3,0,0,7.5,0,7,2,0,0,1,1,1,0,1,2,2,40.5,0,12500,1,528,528,352,15828,0.38
3,4,6,2,1,0,1,0,9,1,1,1,10,0,1,1,4,3,7,0,8,7,3,1,2,1,1,1,2,1,8,0,2,1,0,0,1,5,0,0,0,0,0,4,2,0,0,7.5,0,12,2,1,0,0,0,0,2,1,3,4,17,0,32500,1,1350,950,380,5611,0.43
3,1,5,3,2,1,0,1,6,3,0,0,7,1,0,2,4,4,7,1,5,7,3,4,2,2,4,4,3,2,2,2,0,1,0,0,1,7,0,0,7,1,1,2,1,0,0,7.5,1,12,3,1,0,0,0,1,1,2,3,3,26.333333333333332,0,22500,1,3870,1355,1355,13228,0.48
7,7,5,4,2,1,1,1,1,4,0,1,5,1,1,1,3,3,7,0,1,3,3,3,3,2,2,4,3,2,2,1,0,1,0,0,1,8,0,1,8,3,1,5,2,1,0,10,1,12,3,0,0,1,1,1,1,1,4,5,24.6,0,77500,0,2880,2480,2480,10106,0.4
6,3,5,4,3,1,1,0,16,3,1,1,10,0,1,1,2,4,3,0,0,7,3,4,2,1,4,4,5,2,2,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,20.5,0,22,4,1,0,0,0,0,0,4,5,4,38.5,1,130000,0,1473,460,0,6809,0.6
4,4,6,4,2,0,0,1,16,3,0,0,10,1,1,2,3,4,7,0,5,7,2,3,3,2,8,4,1,1,0,0,0,1,0,0,1,7,1,0,7,3,0,6,3,1,0,5,1,12,2,1,0,0,0,1,0,1,3,2,61,0,67500,0,1821,1821,1821,14845,0.47
1,3,5,3,1,0,0,1,6,2,0,0,10,1,1,2,3,3,7,1,3,3,3,3,2,1,8,8,1,2,0,0,6,1,0,0,1,7,0,1,7,2,1,6,0,1,0,5,1,18,3,1,0,0,1,1,1,1,2,2,63,1,110000,0,3240,2160,2160,11166,0.63
5,2,0,2,1,0,0,1,9,2,0,0,7,1,1,1,4,2,3,0,5,7,3,1,2,2,1,1,2,2,2,0,2,1,0,0,0,5,0,1,0,0,0,1,2,0,0,29,1,4,3,0,0,1,1,1,1,1,3,2,54,1,87500,0,851,851,340,10570,0.48
7,1,5,3,2,0,1,0,6,2,0,0,5,0,0,1,4,3,3,0,0,7,3,2,3,2,8,8,3,5,2,1,2,1,0,0,0,5,0,0,5,3,0,2,1,0,0,10,1,18,4,1,0,1,0,0,0,1,3,4,30.75,0,2000,1,1876,1476,1476,11851,0.39
6,2,5,2,1,0,0,0,6,0,0,0,5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,6,0,0,0,0,0,4,1,1,0,0,0,4,4,0,1,0,0,0,0,1,2,2,68,1,22500,0,1380,1380,230,1941,0.41
3,2,5,2,1,1,1,0,6,2,0,0,7,1,0,1,4,4,17,1,5,1,3,3,3,2,2,4,1,2,0,0,2,1,0,0,1,4,0,0,0,0,0,0,0,0,1,7.5,1,7,3,1,0,1,0,1,0,1,5,1,59,1,62500,0,1883,1306,0,7218,0.53
5,3,2,3,2,0,0,1,1,2,0,0,10,1,0,2,4,3,7,0,0,7,3,5,2,1,4,2,2,5,1,0,2,1,0,0,1,7,0,0,7,3,0,8,2,1,0,32,0,7,4,1,0,1,0,1,2,1,1,9,23.88888888888889,0,87500,0,1484,1484,1484,5090,0.53
1,3,5,3,1,0,0,1,3,3,1,0,5,1,1,1,4,3,7,1,0,7,2,1,2,1,4,4,1,1,0,0,10,1,1,0,1,4,0,1,0,0,0,2,3,0,0,26.5,0,22,2,0,0,1,1,1,1,1,5,2,62,1,92500,0,2444,1778,448,41414,0.78
1,3,5,5,1,1,0,1,3,1,0,0,7,1,0,1,4,3,12,3,0,1,3,2,2,1,2,2,0,0,0,0,6,0,1,0,0,10,0,1,5,1,0,0,0,1,0,2.5,0,22,4,0,0,0,1,1,0,1,2,2,79,1,22500,0,4968,4968,1656,8787,0.59
6,2,0,1,1,0,0,1,1,0,0,0,10,1,0,1,4,3,3,0,0,0,0,1,2,3,2,2,2,8,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2.5,1,7,2,1,0,1,0,1,2,1,6,3,21.333333333333332,0,37500,0,621,207,0,3793,0.54
6,3,5,3,2,0,0,1,0,3,1,0,0,0,0,1,4,3,12,0,0,1,3,1,3,2,12,8,0,0,0,0,0,0,0,0,0,5,0,1,5,3,0,1,0,0,0,18.5,0,7,4,0,0,0,1,0,0,1,2,1,80,0,52500,0,1106,1106,1106,5441,0.45
2,4,5,3,2,0,1,0,9,1,1,0,10,0,1,2,3,4,17,0,8,13,3,4,3,2,8,4,1,1,0,0,0,1,0,1,0,7,0,0,6,1,1,5,0,0,0,95,1,12,3,1,0,0,0,0,0,1,4,2,51.5,1,37500,0,2025,1625,1625,12336,0.34
5,1,5,3,2,1,0,0,6,2,0,0,5,0,0,1,3,4,22,1,3,3,3,2,2,1,12,12,1,2,0,0,6,1,0,0,1,6,0,1,6,3,1,5,1,1,0,2.5,0,12,4,1,0,0,1,0,1,2,4,2,57,0,130000,0,2790,2790,2790,21503,0.41
1,3,5,5,2,0,0,1,1,3,1,0,7,1,1,1,4,4,12,1,8,7,3,3,2,1,12,4,1,5,0,0,2,1,0,0,0,5,0,0,0,0,0,2,3,1,0,55.5,0,12,2,1,0,1,0,1,0,1,3,4,15.25,0,57500,0,3104,1298,260,15035,0.55
3,2,5,3,1,1,0,0,3,3,0,1,7,0,0,1,4,2,2,0,0,3,3,3,2,3,8,8,1,5,0,0,2,1,0,0,1,5,0,0,0,0,0,0,0,0,0,10.5,0,7,4,1,0,0,0,0,1,2,1,3,30.666666666666668,0,22500,1,1550,1046,878,4938,0.69
5,2,5,3,2,1,1,1,1,2,0,0,5,1,0,1,4,4,2,0,1,3,3,2,3,3,4,2,2,10,2,0,6,1,0,0,0,5,0,0,0,0,0,1,2,1,0,23.5,1,4,3,1,0,1,0,1,1,1,3,2,32,0,130000,0,1566,1316,0,5606,0.48
4,7,0,2,1,1,0,1,1,2,0,0,3,1,1,1,3,3,7,0,1,0,0,1,2,2,4,2,1,5,0,0,2,1,0,0,0,4,0,1,4,2,0,1,3,0,0,2.5,0,4,3,0,0,1,1,1,1,1,3,1,38,0,67500,0,1338,1338,1338,11078,0.41
2,5,5,3,2,0,0,0,9,0,0,1,7,0,1,1,4,4,17,0,0,3,3,2,3,2,4,4,1,5,0,0,2,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,18,3,1,0,0,0,0,0,1,3,4,29,0,110000,0,2400,1200,400,5664,0.54
1,2,3,2,1,0,0,1,6,0,0,0,10,1,1,1,4,4,3,0,0,3,3,2,2,2,12,12,0,0,0,0,2,0,1,0,0,4,1,1,0,0,0,1,3,1,0,25,0,12,2,0,0,0,1,1,0,1,3,1,62,0,42500,0,2036,1780,0,5114,0.61
2,2,2,3,3,0,0,1,6,2,0,0,7,1,1,2,3,4,2,0,5,7,3,2,2,1,4,8,3,10,5,2,0,1,1,1,1,10,1,0,0,0,0,0,0,1,0,5,0,18,4,0,0,0,0,1,1,1,3,6,21.666666666666668,0,2000,1,1929,1929,0,2509,0.52
4,7,0,2,1,0,0,1,6,4,0,0,7,1,0,1,4,4,7,0,0,0,0,2,1,1,4,8,1,1,0,0,0,1,0,0,0,4,0,1,4,2,0,1,1,0,0,12,1,2,4,0,0,1,1,1,1,2,1,4,25.25,0,42500,0,828,828,828,7171,0.4
5,2,6,3,2,1,0,1,16,3,1,0,10,1,1,1,4,4,7,0,8,7,3,2,2,1,2,4,1,5,0,0,0,1,0,0,0,7,1,1,0,0,0,1,1,1,0,18.5,0,18,4,0,0,0,1,1,1,1,5,3,35,0,130000,0,4340,4340,0,10070,0.52
5,4,0,1,1,1,0,1,1,3,0,1,3,1,0,1,1,3,7,0,2,3,3,3,2,1,4,4,1,2,0,0,0,1,0,0,0,3,0,1,3,2,0,1,2,0,0,0,1,4,3,0,0,1,1,1,0,1,2,1,70,1,27500,0,797,797,797,5620,0.36
6,4,6,3,2,0,1,0,6,3,1,0,18,0,1,2,3,4,17,1,5,7,3,4,3,4,2,2,1,2,0,0,6,1,0,0,1,7,1,0,7,1,0,4,3,1,0,29,1,12,2,1,0,0,0,0,1,1,5,3,26.666666666666668,0,110000,0,2481,2081,2081,8001,0.42
7,1,5,3,2,0,1,0,9,3,1,0,10,1,1,2,3,5,2,1,2,7,3,4,3,4,8,12,1,1,0,0,2,1,0,0,1,3,0,0,3,3,1,4,3,0,0,28,0,12,4,1,0,0,0,1,1,1,3,2,50,0,52500,0,8414,1599,1599,12875,0.47
4,1,5,3,2,0,0,1,6,3,1,1,18,1,1,2,5,2,3,0,3,7,3,3,2,2,12,12,1,2,0,0,2,1,0,0,1,5,0,1,5,3,1,4,3,1,0,63.5,0,22,3,1,0,0,1,1,0,1,3,2,65.5,1,42500,0,2652,2652,2652,11579,0.46
2,1,0,2,1,0,0,0,6,3,1,1,5,0,1,1,4,3,7,0,0,0,0,1,3,2,2,8,2,8,2,0,2,1,0,0,0,4,1,0,0,0,0,0,0,0,0,42.5,0,7,3,1,0,0,0,0,0,1,5,2,29.5,0,92500,0,808,808,202,3011,0.59
2,2,2,3,1,0,1,1,6,0,0,0,5,1,1,1,4,3,12,1,0,3,0,1,1,1,1,1,1,2,0,0,0,1,0,0,0,8,0,1,8,3,0,0,0,0,0,45,0,12,3,1,0,0,1,1,1,1,4,1,59,0,37500,0,2304,2054,2054,7326,0.52
5,1,5,3,2,2,0,1,6,2,1,1,10,1,1,1,4,3,22,0,2,3,2,2,2,1,1,2,1,2,0,0,2,1,0,0,1,6,0,1,6,1,1,6,2,0,0,10.5,1,7,3,0,0,1,1,1,1,1,6,2,39.5,0,130000,0,1991,1991,1991,14863,0.53
1,3,6,3,1,0,0,1,9,4,0,1,7,1,1,1,4,3,12,0,3,7,2,2,3,4,4,8,1,1,0,0,10,0,0,0,1,6,1,1,0,0,0,1,2,1,0,74,0,7,3,0,0,0,1,1,1,1,3,3,27.666666666666668,0,77500,0,2584,1292,0,9569,0.56
4,2,2,2,1,0,0,1,1,3,0,1,10,1,0,2,4,3,3,0,0,0,0,3,1,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,72.5,1,2,3,1,0,1,0,1,2,1,1,3,46,0,37500,0,864,288,0,4234,0.35
5,1,0,2,1,0,0,1,6,2,0,0,7,1,1,1,4,4,3,0,0,0,0,2,2,1,8,12,1,1,0,0,0,0,0,0,0,5,0,1,5,3,0,2,3,0,0,5,0,7,3,0,0,1,1,1,0,1,3,3,17.666666666666668,0,2000,1,1008,1008,1008,13510,0.53
5,3,5,3,2,0,1,0,16,3,1,0,10,0,1,1,5,4,3,0,8,7,3,3,3,2,4,4,5,10,10,8,2,1,0,0,1,7,0,0,4,2,1,1,2,1,0,134,0,12,3,1,0,0,0,1,0,1,5,4,33.5,0,130000,0,2640,1680,960,12600,0.49
6,5,5,3,2,0,0,1,3,2,1,0,7,1,1,1,4,3,3,1,1,7,2,4,3,2,2,8,1,1,0,0,0,1,0,0,1,5,0,1,5,1,0,4,1,0,0,2.5,1,7,2,1,0,1,1,1,0,1,3,3,46.666666666666664,1,22500,1,1296,1296,1296,9305,0.56
2,3,5,2,1,0,0,1,1,4,1,0,7,1,1,1,4,3,7,0,0,3,3,2,3,4,4,4,1,2,0,0,2,1,1,0,1,5,0,1,0,0,0,2,1,1,0,10.5,0,12,3,0,0,0,1,1,0,1,5,1,61,1,42500,0,2208,1104,442,3496,0.5
5,3,3,2,1,0,0,1,9,1,0,0,7,1,1,1,4,2,7,0,0,3,3,1,1,1,4,4,1,1,0,0,2,1,0,0,0,5,0,0,5,3,0,2,1,1,0,12,0,12,4,1,0,0,0,1,0,1,3,2,66.5,1,82500,0,960,960,960,10192,0.46
5,3,5,3,1,1,1,1,3,2,0,0,7,1,1,1,4,4,7,0,0,3,3,3,3,3,12,12,2,2,5,0,6,1,0,0,1,5,0,1,5,3,0,3,3,0,0,74.5,0,7,4,0,0,1,1,1,0,1,2,1,58,1,42500,0,1600,1200,1200,20199,0.47
3,3,5,3,1,1,1,0,3,4,1,0,7,1,1,1,1,4,3,0,0,0,0,3,1,1,12,12,0,0,0,0,2,0,0,0,0,7,0,0,7,3,0,0,0,1,0,25,1,12,2,1,0,1,0,1,0,1,2,2,83,1,42500,0,3906,3506,1896,8196,0.51
6,3,3,2,2,0,0,0,3,4,1,0,7,0,1,1,3,3,3,1,8,3,3,2,2,1,2,2,2,1,1,0,10,1,1,0,1,1,0,1,5,2,1,3,3,1,0,0,0,12,3,0,0,1,1,0,1,1,2,2,51,0,52500,0,1216,243,1216,13096,0.37
1,2,6,2,1,1,0,0,9,1,0,0,7,0,1,1,3,4,7,0,1,7,3,2,2,1,12,12,0,0,0,0,0,0,0,0,1,6,0,0,6,3,1,2,1,1,0,10.5,0,18,1,1,0,0,0,0,1,1,2,2,54,0,17500,1,2615,1625,1625,9907,0.6
6,3,6,4,2,1,1,1,6,4,0,0,18,1,1,1,3,4,2,0,3,3,3,2,3,2,2,4,2,2,2,0,2,1,0,0,1,8,0,1,8,1,0,1,3,0,0,32,0,22,3,0,0,1,1,1,0,1,4,3,47.333333333333336,0,2000,1,3772,3372,3372,14269,0.52
5,2,0,2,2,0,0,1,6,4,1,1,5,1,1,1,4,3,7,0,0,7,3,1,3,2,2,4,2,5,2,0,0,1,0,0,0,5,0,1,0,0,0,1,1,0,0,10.5,1,4,2,0,0,1,1,1,2,1,2,5,13.6,0,17500,1,795,795,0,7062,0.56
5,1,5,3,2,1,1,1,6,2,0,0,7,1,1,1,3,3,7,1,0,7,2,3,3,3,4,8,1,2,0,0,0,1,0,0,0,6,0,1,6,2,0,3,2,1,0,5,0,7,4,0,0,1,1,1,1,1,4,3,40,0,110000,0,2220,1820,1820,23075,0.46
5,1,0,1,1,0,0,1,9,3,1,1,7,1,1,1,4,4,3,0,5,0,0,1,3,2,4,2,1,2,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,23.5,1,2,4,1,0,0,0,1,1,1,5,2,23.5,0,67500,0,756,756,504,3306,0.48
4,3,3,2,1,0,0,0,1,3,0,1,5,0,1,2,3,4,2,1,1,3,3,2,2,1,4,4,0,0,0,0,2,0,0,0,0,4,0,1,4,3,1,3,3,0,0,22.5,0,7,4,0,0,1,1,0,0,1,4,2,78,0,42500,0,840,840,840,12231,0.44
5,3,5,3,2,0,1,1,0,1,0,0,7,1,1,1,3,4,7,0,0,0,2,2,2,1,8,8,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,1,1,0,21,1,12,2,0,0,1,0,1,0,1,2,2,45.5,0,17500,1,3005,642,0,7153,0.53
1,4,5,3,1,0,0,0,6,2,1,0,10,0,1,1,3,4,3,0,5,7,3,1,3,3,4,4,1,5,0,0,6,1,0,1,0,7,1,0,7,3,1,1,1,0,0,31.5,0,12,3,1,1,0,0,0,1,1,3,3,22.666666666666668,0,47500,0,1344,1344,1344,11207,0.49
4,3,5,3,2,1,1,1,6,2,0,0,1,1,1,1,4,4,2,0,1,3,3,3,2,2,2,2,0,0,0,0,0,0,0,0,1,3,0,0,3,1,0,1,1,1,0,15.5,1,7,2,1,0,0,0,1,1,1,3,1,54,0,32500,0,2249,1399,900,4249,0.52
4,3,2,3,1,0,0,1,6,4,1,0,7,1,1,1,5,4,3,1,0,3,3,3,2,1,12,2,0,0,0,0,0,0,0,0,0,2,0,1,5,2,0,0,0,1,0,45,0,12,3,0,0,1,1,1,0,1,1,1,83,1,2000,1,1872,374,936,10269,0.47
4,1,4,2,2,0,1,1,3,2,0,0,10,1,0,1,4,4,3,0,0,3,2,1,3,1,4,2,0,0,0,0,0,0,1,0,1,7,0,1,7,1,1,2,0,1,0,10.5,1,12,4,0,0,1,1,1,2,1,1,1,81,1,17500,0,3190,2790,2790,19642,0.48
1,4,4,3,2,1,0,0,16,3,1,1,7,0,1,1,1,4,7,0,3,7,2,1,3,1,1,2,3,8,5,2,0,1,0,0,1,6,0,0,6,2,0,0,0,1,0,65,0,18,3,1,0,1,0,0,1,1,8,3,36,0,130000,0,3423,2567,2567,7831,0.62
2,2,3,2,1,0,1,1,3,1,0,0,5,1,1,1,3,3,2,1,0,3,2,2,2,1,4,4,0,0,0,0,6,0,1,0,1,5,0,1,0,0,0,2,3,0,0,8,0,18,4,1,0,1,1,1,0,1,0,2,66.5,1,12500,1,2003,1603,321,10040,0.74
2,3,5,4,1,0,1,0,6,2,1,0,5,0,1,1,4,4,7,0,8,13,3,5,3,4,12,12,1,10,0,0,2,1,0,0,1,7,0,0,0,0,0,4,1,0,0,10.5,0,12,4,0,0,0,0,0,1,1,4,5,27.8,0,27500,1,2543,1933,1123,10732,0.52
8,3,6,3,3,0,1,1,3,2,1,1,5,1,0,2,5,3,3,0,5,7,3,3,2,1,4,4,2,2,2,0,6,1,0,0,0,7,0,0,7,1,1,2,1,0,0,12.5,1,4,4,1,0,0,0,1,1,1,3,2,43,1,42500,0,2816,2119,2119,4778,0.54
3,1,5,3,2,0,1,1,16,3,1,1,7,1,1,1,3,4,3,2,2,3,3,2,2,1,8,8,0,0,0,0,6,0,0,0,0,5,1,0,8,1,0,4,3,0,0,78,0,12,4,1,0,1,0,1,0,1,6,2,83,1,72500,0,2816,1510,2416,10413,0.38
3,3,3,3,1,0,0,1,1,3,1,0,7,1,1,1,4,3,12,0,0,1,0,1,1,1,2,1,1,5,0,0,2,1,0,0,0,7,0,1,0,0,0,0,0,1,0,2.5,0,12,4,0,0,0,1,1,0,1,2,1,66,1,12500,1,659,659,282,3605,0.54
4,3,0,1,1,0,0,0,6,2,1,0,5,0,1,1,4,3,3,0,1,1,1,0,0,0,0,0,1,2,0,0,2,1,0,0,1,4,1,1,4,2,1,1,2,0,0,16,1,12,3,1,0,1,1,0,1,1,5,1,49,0,77500,0,865,865,865,1819,0.55
6,1,2,3,2,1,1,1,3,4,0,0,5,1,1,1,3,3,7,0,1,3,3,2,2,1,4,8,1,2,0,0,6,1,0,0,0,6,0,1,6,2,1,2,3,0,1,55.5,0,12,4,0,0,1,1,1,1,2,1,2,38,0,130000,0,2545,2145,2145,22341,0.4
5,2,5,3,2,0,1,1,6,2,0,0,18,1,0,2,4,4,3,0,3,3,2,2,3,2,4,2,2,5,8,0,10,1,0,0,0,4,0,0,0,0,0,1,1,0,0,10.5,1,7,4,1,0,0,0,1,2,2,4,2,41,0,110000,0,2544,1225,0,9885,0.55
5,3,5,3,2,0,0,0,6,4,0,1,10,0,0,1,1,3,12,0,0,7,3,2,2,1,4,4,1,2,0,0,0,1,0,0,0,5,0,1,5,1,0,0,0,1,0,24,0,12,3,1,0,1,1,0,0,1,2,3,60.333333333333336,1,27500,0,1104,1104,1104,11994,0.48
5,5,2,3,1,0,0,0,16,3,1,0,10,0,1,1,4,4,12,0,5,3,3,2,2,1,2,4,1,2,0,0,2,1,0,0,0,6,0,0,6,2,1,2,2,1,0,5,0,12,3,1,0,1,0,0,1,1,3,2,65,0,52500,0,1102,1102,1102,8489,0.54
4,2,5,4,2,1,1,0,9,4,1,0,18,1,0,2,5,5,2,0,3,3,2,5,2,2,4,4,3,5,2,2,6,1,0,0,1,11,0,0,11,2,1,4,3,1,0,0,0,22,3,1,0,0,0,1,2,0,7,3,39.666666666666664,0,92500,0,3768,3368,3368,7917,0.59
2,3,3,1,1,0,1,1,1,0,0,1,3,1,0,1,4,4,3,0,0,3,1,1,1,1,4,2,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,1,0,10.5,0,7,4,1,0,1,1,1,0,1,3,1,85,1,52500,0,1910,1510,0,2517,0.66
7,2,1,4,3,1,1,0,0,4,1,1,10,0,1,1,3,5,12,0,1,3,3,2,3,4,2,2,3,10,5,5,0,1,0,0,0,4,0,0,4,1,1,0,0,0,0,0,0,12,3,1,0,0,0,0,0,4,5,2,38.5,0,110000,0,2167,1010,1010,5677,0.49
3,4,5,4,2,0,1,0,6,2,0,0,5,0,1,1,3,4,2,0,8,13,3,5,2,2,8,8,2,5,2,0,6,1,0,0,0,8,0,0,0,0,0,5,1,1,0,0,1,12,4,1,0,1,0,0,0,1,3,4,33.25,0,130000,0,3278,2558,0,5493,0.38
7,3,5,3,2,0,0,0,6,4,1,0,7,0,0,2,1,4,7,0,3,7,3,3,3,3,12,12,2,5,8,0,2,1,0,0,0,6,1,1,6,3,0,5,2,0,0,18.5,0,12,2,1,0,1,1,0,0,1,6,2,59,1,87500,0,1726,1726,1726,14657,0.48
1,3,5,2,1,0,0,0,0,3,0,1,7,0,1,1,3,4,3,0,3,3,3,1,2,2,8,4,1,5,0,0,2,1,0,0,1,5,0,0,5,3,0,4,3,0,1,21,1,12,4,1,0,0,0,0,2,1,6,1,63,1,37500,0,980,980,980,5377,0.46
7,3,5,6,3,1,1,1,3,4,0,0,5,1,0,1,3,3,7,0,0,7,2,4,3,3,8,8,4,2,5,2,6,1,0,0,0,9,0,0,9,3,1,3,1,0,0,72.5,1,22,4,1,0,0,0,1,1,4,4,4,31,0,57500,0,5100,3272,3272,16675,0.57
3,4,0,1,1,0,0,0,6,2,0,0,5,0,0,1,4,3,7,0,0,0,0,1,2,1,8,8,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,3,1,0,1,0,0,0,1,1,1,38,0,32500,0,980,980,327,5711,0.53
8,2,5,4,2,1,1,0,6,4,1,1,10,1,1,1,3,5,3,1,5,7,3,5,3,2,12,12,1,1,0,0,6,1,0,0,0,10,0,0,0,0,0,1,3,0,0,105,1,22,4,1,0,0,0,1,0,1,4,4,26.5,0,130000,0,5474,4824,0,9515,0.56
5,3,0,2,1,0,0,1,3,1,0,0,7,1,0,1,4,3,22,0,1,13,3,2,2,3,4,8,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,0,0,12,3,0,0,1,1,1,1,1,1,4,16.75,0,52500,0,841,841,210,9644,0.55
2,2,6,1,1,0,0,0,6,1,0,0,5,0,1,1,4,4,7,0,3,3,2,2,3,3,2,2,2,2,2,0,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,23.5,0,7,3,1,0,0,0,0,1,1,7,2,28,0,130000,0,936,936,936,4598,0.67
4,4,1,3,2,0,1,0,1,4,0,0,7,0,0,1,3,4,2,0,1,3,3,2,2,1,2,2,1,2,0,0,0,1,0,0,1,7,0,1,0,0,0,0,0,0,0,10.5,1,22,3,1,0,0,1,0,1,1,5,1,51,0,110000,0,2568,2168,0,4295,0.44
4,1,6,3,1,1,0,1,16,2,1,1,1,1,0,1,3,4,3,0,5,7,3,2,3,2,4,4,1,5,0,0,2,1,0,0,0,6,0,1,0,0,0,1,0,0,0,13,0,7,4,0,0,1,1,1,2,2,4,3,33,0,27500,0,913,913,456,11905,0.56
1,4,5,2,1,0,0,0,3,4,0,1,7,0,1,1,1,3,7,0,0,3,0,4,2,1,2,8,1,2,0,0,10,0,0,1,1,3,0,0,0,0,0,1,1,1,0,5,0,12,3,1,0,1,0,0,1,2,2,1,56,0,32500,0,1824,1596,0,2080,0.63
4,4,1,3,2,0,1,1,0,4,1,0,7,1,0,1,5,4,12,0,3,3,3,2,2,1,2,2,1,1,0,0,2,1,0,0,0,5,0,0,5,1,1,1,1,1,0,28.5,1,4,2,1,0,0,0,1,1,1,4,1,67,1,57500,0,2418,2018,2018,2798,0.35
4,4,2,1,1,0,0,0,3,3,0,0,18,0,1,1,1,3,2,0,1,7,0,1,2,1,12,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,0,10.5,0,4,3,1,0,1,0,0,1,1,0,2,47.5,0,22500,0,684,684,0,1737,0.53
5,2,5,3,2,0,1,0,6,2,1,0,7,0,1,1,4,3,3,0,3,7,3,3,1,1,2,4,1,1,0,0,10,0,0,0,0,6,0,0,6,3,0,4,3,0,0,26,1,7,3,1,0,0,0,0,1,1,3,3,37.666666666666664,0,77500,0,2064,1664,1664,8776,0.44
4,3,6,3,1,0,0,1,3,1,1,0,7,1,1,1,4,3,17,1,0,7,2,2,3,2,12,12,1,1,0,0,6,1,1,0,0,6,1,0,6,1,1,1,1,1,0,23.5,0,12,3,1,0,1,0,1,1,1,1,2,70,1,22500,0,2688,1344,1344,9258,0.5
4,2,5,2,2,0,1,0,6,4,0,1,10,0,1,1,3,3,3,0,3,3,3,2,2,1,8,4,0,0,0,0,2,0,0,0,0,7,0,0,7,1,1,0,0,0,0,23.5,1,7,3,1,0,1,0,0,0,1,3,1,70,1,42500,0,1415,1015,1015,3999,0.37
7,4,1,4,2,1,1,0,9,3,0,1,10,0,1,1,3,4,7,1,0,7,3,3,3,2,2,4,2,2,2,0,2,1,0,0,1,5,0,0,5,3,1,3,3,0,0,52,0,22,4,1,0,0,0,0,1,1,6,3,23.666666666666668,0,110000,0,2958,2558,2558,8819,0.4
7,3,5,3,2,0,0,0,1,1,1,1,5,0,1,1,4,4,7,1,1,7,3,4,3,2,8,8,1,2,0,0,0,1,0,0,0,6,0,1,6,3,0,5,0,0,0,19.5,0,7,4,0,0,1,1,0,0,1,0,2,58,1,3750,1,1344,1344,1344,12537,0.41
1,2,5,3,2,0,0,1,6,2,0,0,5,1,1,1,3,3,12,1,3,7,3,3,2,1,8,8,1,2,0,0,0,1,0,0,0,6,0,0,6,2,0,3,3,1,0,10.5,0,22,3,1,0,0,0,1,1,1,2,2,55,0,62500,0,3384,2898,2898,10448,0.49
1,3,6,3,1,1,0,1,3,3,1,1,7,1,1,1,3,3,7,0,3,3,3,5,2,1,8,8,2,10,8,0,2,1,0,0,0,7,0,0,0,0,0,2,1,1,0,31.5,0,18,3,1,0,0,0,1,0,1,2,2,68.5,1,47500,0,1886,1886,585,5686,0.66
4,2,5,3,3,0,1,1,6,2,0,0,5,1,1,2,3,3,3,1,3,13,3,3,3,2,8,8,1,1,0,0,10,1,0,0,0,7,0,0,7,2,0,5,2,1,0,23.5,1,18,4,0,0,1,0,1,0,1,5,2,66,1,37500,0,3252,2852,2852,12695,0.52
1,3,5,3,1,0,0,1,9,3,1,1,7,1,1,1,3,4,7,0,0,13,3,4,3,2,4,8,4,10,5,5,6,1,0,0,1,6,1,0,0,0,0,1,3,1,0,31.5,0,12,3,1,0,0,0,1,1,1,3,4,24.75,0,37500,0,1100,650,108,7181,0.54
1,1,6,4,1,1,0,0,16,2,1,0,10,1,1,1,3,4,7,1,0,7,3,4,2,1,12,12,2,1,1,0,0,1,0,0,1,10,0,1,0,0,0,1,1,0,0,43,0,7,3,0,0,1,1,1,2,2,1,7,28,0,22500,1,1800,1800,480,30939,0.45
