YEARMADERANGE,WALLTYPE,ROOFTYPE,BEDROOMS,NCOMBATH,NHAFBATH,PRKGPLC1,STOVENFUEL,OVENUSE,AMTMICRO,DEFROST,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,SIZRFRI1,AGERFRI1,NUMFREEZ,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,INTERNET,WELLPUMP,AQUARIUM,STEREO,BATTOOLS,HEATROOM,MOISTURE,FUELH2O,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,LIGHTS,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,MEANAGE,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF
6,1,5,3,2,2,1,0,6,2,1,0,5,1,0,1,3,4,12,1,1,7,2,4,3,3,4,4,1,1,0,0,1,1,0,0,2,8,0,1,8,3,1,7,1,0,0,26.0,0,22,4,1,0,1,1,1,1,1,4,4,28.75,0,67500,0,4260,3610,3610,36438,0.42
7,4,1,2,2,1,1,0,1,2,0,0,3,0,1,1,3,3,7,0,0,3,3,1,3,2,4,4,1,2,0,0,1,0,0,1,2,5,0,0,5,3,1,0,0,0,0,95.0,0,18,4,1,0,0,0,1,0,1,4,1,64.0,1,17500,0,3111,2711,2711,4427,0.44
4,1,0,3,1,0,0,1,28,3,1,1,18,1,0,1,4,3,12,0,3,0,0,1,2,2,12,8,3,8,8,8,1,0,0,0,0,5,0,0,0,0,0,1,1,0,0,10.0,0,12,3,1,0,0,0,1,0,1,5,3,22.666666666666668,0,2000,1,2240,2240,0,3340,0.73
6,2,5,3,2,0,0,1,6,3,1,0,10,1,1,2,3,3,7,1,3,3,3,2,2,1,2,2,3,10,2,2,1,1,0,1,10,3,0,1,0,0,0,2,2,0,1,107.5,0,18,4,0,0,1,1,1,1,1,5,2,51.0,0,67500,0,2870,2153,0,22263,0.49
6,4,5,4,2,1,1,1,1,4,1,0,5,1,0,1,3,5,2,0,2,3,3,6,2,1,8,4,1,1,0,0,1,0,0,0,6,9,0,0,9,3,0,2,3,0,0,28.5,1,12,3,1,0,1,0,1,0,1,3,1,60.0,0,87500,0,3564,3164,3164,11299,0.38
1,5,2,2,1,0,0,0,1,1,1,0,7,0,0,1,1,3,3,0,0,16,3,3,2,1,2,8,2,1,1,0,0,0,0,0,2,4,0,1,0,0,0,4,3,0,0,29.0,0,7,1,1,0,1,1,0,2,1,0,4,49.75,0,27500,1,1283,1026,0,5368,0.49
2,2,2,5,3,0,1,0,1,1,0,1,5,0,0,2,3,5,12,0,3,3,1,3,2,2,2,4,1,2,0,0,1,0,0,1,10,10,0,0,4,1,0,0,0,1,0,26.0,1,30,4,1,0,1,0,1,2,1,5,1,58.0,0,12500,1,6402,6002,1204,6110,0.49
4,2,5,2,1,0,0,1,1,3,0,0,5,1,1,1,4,3,7,0,3,7,2,2,2,1,4,8,1,1,0,0,1,0,0,0,0,2,0,1,0,0,0,3,2,1,0,0.0,0,7,2,0,0,1,1,1,1,1,2,3,28.666666666666668,0,42500,0,1014,406,0,8896,0.53
4,1,5,4,3,0,1,1,9,3,0,0,10,1,0,2,3,5,12,1,3,3,3,1,2,1,1,2,1,2,0,0,1,0,0,1,2,10,0,0,0,0,0,0,0,1,0,10.0,1,18,2,1,0,0,0,1,1,1,4,2,62.5,1,110000,0,2920,2520,0,5924,0.58
1,4,4,3,1,1,0,0,3,2,0,0,0,0,1,1,1,3,3,0,1,0,0,2,2,1,1,1,1,2,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,1,0,26.5,0,22,2,0,0,1,1,0,1,1,6,2,47.5,0,62500,0,3375,3375,321,5805,0.49
1,3,5,5,2,0,1,1,9,4,1,1,7,1,0,2,3,4,22,1,1,3,3,1,2,1,1,1,1,1,0,0,0,1,0,0,0,8,0,0,0,0,0,7,3,1,0,2.5,0,30,3,0,0,0,0,1,0,1,2,1,75.0,0,22500,0,2354,1198,150,8592,0.51
7,5,0,3,1,1,0,1,28,2,0,0,18,1,0,1,4,4,3,0,3,3,3,3,1,1,8,8,1,10,0,0,1,0,0,1,0,5,0,1,5,2,1,0,0,0,0,0.0,1,7,3,0,0,1,1,1,2,2,2,3,28.666666666666668,0,2000,1,1364,1364,1364,11738,0.45
3,1,5,2,1,0,0,1,9,2,0,0,7,1,1,1,4,2,2,1,8,3,3,1,3,2,12,12,1,1,0,0,1,0,0,0,2,5,0,1,5,3,0,6,2,1,0,47.5,0,12,4,0,0,1,1,1,2,1,2,2,61.5,1,67500,0,1440,1440,1440,16232,0.44
6,0,5,3,2,0,0,1,6,3,0,1,5,1,1,1,3,3,7,0,5,7,3,2,2,2,4,2,1,2,0,0,0,0,0,1,2,5,0,1,5,3,0,1,3,1,0,55.5,0,12,3,0,0,1,1,1,2,2,2,4,25.75,0,32500,1,1431,1431,1431,20475,0.48
8,3,7,5,6,0,0,0,3,3,1,1,7,0,1,2,3,5,2,0,5,3,3,3,3,3,2,4,2,10,10,0,1,0,0,1,2,11,0,0,11,1,1,0,0,0,1,5.0,1,30,4,1,0,0,0,0,1,4,6,6,35.5,0,130000,0,3783,3783,3783,16187,0.39
1,3,3,2,1,1,0,1,6,2,1,1,7,1,1,1,3,3,12,1,0,7,2,2,2,1,8,8,1,1,0,0,1,0,0,0,2,2,0,0,0,0,0,6,3,1,0,8.0,1,12,2,1,0,0,0,1,1,1,5,2,59.5,0,42500,0,2268,907,1361,839,0.56
6,2,5,3,2,0,1,0,1,2,0,1,5,0,1,1,3,4,3,1,1,1,3,1,2,1,8,8,1,2,0,0,1,0,0,1,0,5,0,0,5,3,1,4,1,0,0,22.5,0,7,4,1,0,1,0,0,0,2,4,1,62.0,1,37500,0,1496,1096,1096,6013,0.41
4,3,5,4,3,1,1,1,28,4,0,1,7,1,1,1,5,4,3,1,8,7,3,4,2,2,2,4,2,5,1,0,1,0,0,1,2,9,1,1,7,2,0,3,3,1,0,68.5,1,18,4,0,0,0,1,1,1,1,6,4,19.75,0,130000,0,4956,4706,3912,25379,0.48
5,1,6,4,3,1,1,1,3,4,1,0,7,1,1,2,3,3,3,2,1,3,3,2,3,1,4,4,0,0,0,0,0,1,0,0,0,9,0,1,9,1,1,1,0,1,0,21.0,0,22,4,0,0,1,1,1,1,1,4,2,53.0,0,130000,0,3808,3408,3408,23517,0.47
3,4,5,4,2,1,1,0,1,4,1,0,5,1,1,2,3,3,7,0,3,1,3,3,2,2,4,4,1,2,0,0,1,0,0,0,0,3,0,0,0,0,0,2,1,0,0,16.0,1,7,4,1,0,0,0,1,0,1,5,1,85.0,1,87500,0,2715,1158,1158,5504,0.4
4,4,2,5,5,2,1,0,16,2,1,0,10,0,0,3,5,5,7,2,3,7,3,2,3,5,4,4,4,2,1,1,1,1,0,1,10,12,1,0,12,2,0,1,2,0,0,122.0,1,30,3,0,0,0,0,1,2,1,5,3,30.333333333333332,0,130000,0,10116,8278,8278,29750,0.58
1,3,5,3,1,0,0,1,6,2,0,0,5,1,1,1,5,2,7,0,0,3,3,2,2,2,2,4,2,2,2,0,1,0,0,0,2,7,0,0,0,0,0,2,2,0,0,5.0,1,30,2,1,0,0,0,1,1,1,3,3,52.666666666666664,0,87500,0,1737,1367,586,7546,0.49
6,3,5,3,2,1,1,0,6,4,1,0,7,0,0,2,5,4,3,0,2,3,3,3,2,2,2,2,2,1,1,0,1,0,0,1,2,5,0,0,5,3,0,4,2,0,0,18.5,1,18,4,1,0,0,0,0,1,1,6,1,61.0,1,92500,0,2072,1822,1822,8147,0.47
2,4,7,3,1,0,0,0,1,3,0,0,10,0,0,1,4,3,3,0,0,7,2,3,2,2,2,1,1,2,0,0,0,0,0,0,2,5,0,0,5,2,1,2,1,1,0,5.0,0,7,2,1,0,1,0,0,1,1,1,3,37.0,0,77500,0,1057,1057,1057,4981,0.49
1,1,0,0,1,0,0,1,1,1,0,0,3,1,0,1,4,2,7,0,0,0,0,1,3,2,2,1,3,10,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.0,0,4,4,1,0,0,0,1,1,1,4,1,28.0,0,47500,0,556,556,0,1401,0.67
2,2,5,3,1,0,0,0,6,3,0,1,5,0,0,1,4,3,7,1,0,0,0,2,1,1,4,4,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,5,1,1,0,10.5,0,12,1,1,0,0,0,0,2,2,2,2,40.5,0,32500,0,882,882,529,8854,0.42
4,1,0,3,1,1,0,1,0,0,0,1,3,1,1,1,4,3,2,0,0,1,3,2,2,1,4,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18.5,0,7,2,1,0,0,0,1,2,1,2,1,19.0,0,2000,1,928,928,0,5661,0.66
5,3,0,2,1,0,0,1,1,2,0,0,10,1,0,1,4,4,7,0,3,3,3,1,3,2,8,4,1,2,0,0,1,0,0,1,2,5,0,0,5,1,0,1,1,0,0,2.5,1,4,4,1,0,0,0,1,0,1,1,2,71.5,1,27500,0,1105,1105,1105,2243,0.5
4,2,5,4,2,1,1,1,1,2,1,0,1,1,1,4,3,4,12,1,5,7,3,6,3,2,4,8,3,5,1,5,1,0,1,0,2,9,0,0,0,0,0,2,2,1,0,20.5,1,22,3,1,0,0,0,1,1,1,2,2,31.0,0,87500,0,3018,2233,248,13670,0.59
5,3,5,3,2,0,0,1,6,4,0,1,3,1,0,1,4,3,3,0,0,7,3,4,3,2,8,12,2,2,1,0,1,0,0,1,0,5,0,1,5,2,0,0,0,0,0,2.5,0,7,3,0,0,1,1,1,0,2,3,5,34.4,0,42500,0,1269,1269,1269,15797,0.43
7,4,5,3,1,1,0,0,3,4,0,0,10,0,0,1,4,3,7,0,2,13,3,4,1,1,2,2,1,1,0,0,1,0,0,1,0,5,0,0,5,1,1,0,0,0,0,5.0,0,12,4,1,0,0,0,0,0,1,3,7,16.714285714285715,0,37500,1,1058,1058,1058,5099,0.43
3,2,6,1,1,0,0,1,6,0,0,1,7,1,1,1,4,3,12,0,0,0,0,1,2,2,8,8,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,22.5,1,4,3,0,0,1,1,1,0,1,5,1,74.0,1,12500,1,640,640,0,8667,0.45
3,4,0,2,1,0,0,0,0,0,0,0,7,0,1,1,4,4,3,0,0,0,0,1,3,2,12,4,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,3,2,1,0,5.0,0,7,4,1,0,0,0,0,1,1,7,4,46.25,0,52500,0,908,454,0,3645,0.38
1,1,0,2,1,0,0,1,0,2,0,1,10,1,1,1,4,4,17,0,0,1,0,3,2,2,4,1,1,2,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,25.0,0,7,3,1,0,0,0,1,0,1,1,2,42.5,0,12500,1,949,949,0,4424,0.6
3,4,5,4,2,1,1,0,6,2,0,1,7,0,0,1,5,4,2,0,2,3,3,2,2,1,4,4,2,2,2,0,1,0,0,0,2,4,0,0,0,0,0,6,1,0,0,2.5,1,12,4,1,1,0,0,1,0,1,3,2,59.0,1,62500,0,2927,1444,0,2359,0.39
7,5,6,3,2,0,1,1,6,2,1,1,10,1,1,3,4,4,7,0,1,7,3,2,3,2,8,8,1,5,0,0,1,0,0,0,2,0,0,1,7,3,0,4,3,0,0,29.0,1,12,3,0,0,0,1,1,2,6,3,3,19.0,0,52500,0,3126,0,2726,15417,0.35
2,3,2,3,1,1,0,0,16,3,0,1,18,0,1,1,4,3,3,0,0,7,3,4,1,1,4,4,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,3,2,0,0,90.0,0,18,3,1,0,0,0,0,1,2,2,3,26.333333333333332,0,17500,1,2964,1976,0,9936,0.58
8,1,6,3,3,0,1,0,6,4,0,0,7,1,1,2,3,4,3,0,8,7,3,3,3,4,2,4,2,2,5,0,1,0,0,1,6,8,0,0,8,3,1,2,3,0,1,7.5,0,22,4,1,0,0,0,1,1,1,8,2,67.0,1,130000,0,1968,1568,1568,20053,0.4
2,3,5,2,1,1,1,1,16,2,1,0,10,1,1,1,3,3,7,1,1,7,3,2,2,1,8,4,0,0,0,0,0,0,0,1,6,5,0,0,5,2,1,4,3,1,0,21.0,1,12,3,1,0,0,0,1,0,1,2,2,81.0,1,32500,0,1512,1112,1112,8861,0.67
5,1,5,3,2,0,1,1,9,1,1,0,7,1,1,1,3,4,7,0,2,3,3,2,3,4,4,8,1,2,0,0,1,0,0,0,2,6,0,1,6,3,0,4,3,0,1,29.0,0,7,3,0,0,1,1,1,0,2,2,1,63.0,1,32500,0,1548,1148,1148,20961,0.43
1,5,0,0,1,0,0,1,0,3,0,0,7,1,0,1,4,3,12,0,0,0,0,2,3,2,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,10.5,0,4,1,0,0,0,1,1,2,1,1,2,68.5,0,2000,1,500,0,500,4278,0.4
2,4,5,3,2,0,0,1,1,3,0,1,10,1,1,1,5,5,7,1,3,13,3,2,3,2,8,8,2,2,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,13.0,0,12,2,1,0,0,0,1,1,1,3,4,23.0,0,82500,0,1104,1104,0,6026,0.45
1,1,2,1,1,0,0,1,6,3,1,0,10,1,1,1,4,4,12,0,0,7,3,1,2,1,12,12,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,3,2,0,0,18.5,0,7,4,1,0,0,0,1,0,1,2,2,46.0,0,22500,0,720,360,360,6006,0.45
3,1,5,3,2,0,1,1,9,2,1,1,1,1,1,1,5,4,2,1,3,3,3,5,3,1,4,4,3,10,2,1,1,0,1,0,2,8,1,0,8,3,1,6,3,1,1,5.0,0,22,4,1,0,0,0,1,1,1,5,4,24.5,0,97500,0,4800,4400,2480,16030,0.51
6,1,5,6,4,2,1,1,3,4,0,1,3,1,1,3,5,4,3,1,3,7,3,6,3,2,8,8,5,5,2,1,1,0,0,0,0,13,0,0,13,3,1,6,3,0,1,73.0,0,30,3,1,0,0,0,1,1,1,5,3,30.333333333333332,0,130000,0,6321,5671,5671,44268,0.37
6,3,2,2,2,0,0,0,16,4,0,0,10,1,0,1,4,4,3,0,8,7,3,4,3,2,4,8,2,1,1,0,1,0,0,0,2,5,0,1,5,3,0,4,3,0,0,61.0,0,7,2,0,0,1,1,1,1,1,5,4,20.25,0,47500,0,1530,1530,1530,20946,0.42
7,3,5,3,2,1,1,0,9,2,0,0,7,0,0,2,4,4,7,1,0,13,2,4,2,1,2,2,1,5,0,0,1,1,0,0,6,6,0,0,6,3,1,2,3,0,0,36.5,1,12,4,0,0,1,0,1,1,1,2,3,48.333333333333336,0,87500,0,5894,5894,5494,14158,0.52
5,2,6,3,1,0,1,0,6,2,0,0,10,0,1,1,3,4,2,1,0,7,3,3,3,2,4,8,1,5,0,0,1,0,0,1,2,5,1,0,0,0,0,2,3,1,0,7.5,1,7,2,1,0,0,0,0,2,1,2,2,31.0,0,47500,0,3537,1571,314,6552,0.57
5,1,0,3,2,0,0,1,6,4,1,1,10,1,1,1,4,4,3,0,1,3,3,2,2,1,8,4,1,2,0,0,1,0,0,1,0,4,0,1,6,1,0,1,1,1,0,24.0,1,7,2,0,0,1,1,1,0,1,6,1,82.0,1,42500,0,1311,874,1311,17733,0.5
2,1,5,6,3,0,0,1,28,3,1,1,18,1,0,4,3,4,3,1,0,3,3,1,3,2,8,4,3,8,5,5,1,0,0,0,6,10,0,1,10,1,0,4,1,1,0,48.5,0,22,4,0,0,1,1,1,2,4,5,7,31.142857142857142,0,37500,1,2756,2756,2756,29740,0.43
4,1,0,1,1,0,0,1,1,1,0,0,5,1,0,1,4,4,12,0,0,0,0,1,2,1,4,4,0,0,0,0,0,0,0,1,0,3,0,1,3,2,0,1,2,0,0,21.0,0,7,3,0,0,1,1,1,1,2,3,1,36.0,0,32500,0,754,754,754,5914,0.4
7,1,4,3,2,0,1,0,6,2,1,0,5,0,0,1,4,4,3,0,2,3,3,1,3,2,4,4,3,10,2,1,1,0,0,0,0,6,0,1,6,3,0,4,1,0,0,65.0,0,7,3,1,0,0,1,0,1,1,5,2,22.5,0,87500,0,2392,2142,2142,5236,0.41
4,2,5,4,2,0,0,1,6,1,1,1,7,1,1,1,5,4,3,0,3,3,2,1,3,1,2,4,3,2,1,1,1,1,0,1,6,11,1,1,0,0,0,1,2,1,1,94.0,1,30,4,0,1,1,1,1,0,1,2,2,64.5,0,82500,0,3264,3264,0,13135,0.62
8,3,5,2,2,0,1,1,6,0,0,1,7,1,1,1,3,4,3,1,2,3,3,3,2,1,2,2,1,2,0,0,1,0,0,0,0,4,0,1,4,3,0,3,3,0,0,10.5,0,7,4,0,0,1,1,1,0,1,2,1,84.0,1,22500,0,1450,1200,1200,5226,0.45
1,3,6,2,1,0,1,1,1,4,0,0,5,1,0,1,3,4,3,1,3,7,3,1,2,1,2,8,1,2,0,0,0,1,0,0,6,5,0,1,5,3,0,4,3,1,0,42.5,0,12,3,0,0,1,1,1,1,1,2,4,14.0,0,42500,0,1333,1083,1083,15538,0.46
6,3,2,3,2,1,0,1,3,3,0,0,7,1,1,2,3,3,12,0,2,7,3,3,2,3,2,4,0,0,0,0,0,0,0,0,6,6,0,1,6,3,1,1,3,1,0,71.0,0,12,3,0,0,1,1,1,1,1,2,2,33.5,0,32500,0,1960,1960,1960,19141,0.42
1,3,1,3,1,0,0,1,9,4,1,0,5,1,1,2,3,4,2,1,3,7,3,2,2,1,2,2,1,1,0,0,1,0,0,1,2,5,0,1,5,1,1,3,1,1,0,5.0,1,12,2,1,0,1,1,1,1,1,1,4,20.0,1,67500,0,3804,3804,2435,12847,0.66
4,2,6,3,2,0,1,0,6,4,1,0,10,1,1,2,3,4,12,1,5,7,3,1,2,1,2,4,1,2,0,0,1,1,0,0,6,6,0,1,6,1,1,0,0,1,0,110.0,1,22,3,1,0,0,1,1,1,1,4,5,23.4,1,77500,0,6036,5636,5636,15754,0.56
8,4,1,3,2,0,1,0,3,3,0,0,5,0,1,1,3,3,3,0,1,3,3,3,3,2,12,8,1,5,0,0,1,0,0,0,10,5,0,0,5,3,1,4,3,0,0,0.0,0,7,3,1,0,0,0,0,1,1,4,2,46.5,0,82500,0,2239,1839,1839,11156,0.44
3,4,0,1,1,0,0,0,3,2,0,1,5,0,1,1,4,3,7,0,0,0,0,1,2,1,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,1,4,3,1,0,0,0,0,1,1,5,2,27.5,0,72500,0,483,0,0,2337,0.37
7,4,0,3,2,0,0,1,1,3,0,1,1,1,1,1,3,4,7,0,2,3,1,4,2,2,2,2,0,0,0,0,0,0,0,0,2,5,0,1,5,3,1,4,2,0,0,5.0,1,12,4,0,0,1,1,1,0,1,3,1,63.0,1,22500,0,1901,1901,1901,6125,0.36
3,1,0,1,1,0,0,1,0,1,0,0,5,1,0,1,1,2,22,0,0,0,0,2,2,1,4,4,1,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10.5,0,2,4,1,0,0,0,1,0,1,2,1,59.0,0,8750,1,851,0,0,2623,0.48
6,1,0,1,1,0,0,1,3,4,0,0,10,1,0,1,4,3,7,0,1,3,3,2,1,1,4,8,1,5,0,0,1,0,0,0,0,3,0,1,3,1,0,0,0,1,0,20.0,0,2,4,0,0,1,1,1,1,2,5,1,24.0,1,27500,0,596,596,596,5855,0.43
3,1,5,4,2,0,0,0,9,3,0,1,10,0,1,1,2,4,7,1,0,13,2,3,3,2,12,12,2,10,10,0,1,0,1,1,10,7,0,0,7,1,1,2,3,1,0,31.0,1,18,3,1,0,0,0,0,0,1,0,7,30.0,0,42500,1,2429,1728,1728,13030,0.6
4,2,6,5,2,0,1,0,6,2,0,0,7,0,1,1,4,3,12,0,3,7,3,5,2,2,8,8,2,2,2,0,1,1,0,1,0,8,1,0,0,0,0,4,3,1,0,42.0,0,12,4,0,0,0,1,0,0,1,2,4,43.5,1,32500,1,9611,6761,0,15847,0.53
7,1,5,6,4,1,1,0,6,2,0,0,10,0,1,3,2,5,2,2,8,13,3,7,3,2,8,4,2,10,8,0,1,0,0,1,2,11,0,0,11,3,1,6,3,0,1,39.0,0,30,3,1,0,0,0,1,1,1,6,4,20.25,0,130000,0,6168,4669,4669,54576,0.52
7,2,1,3,2,0,0,0,0,1,0,1,7,0,0,1,4,3,7,0,0,3,3,4,1,1,4,8,1,1,0,0,1,0,0,1,0,5,0,0,5,3,0,0,0,0,0,0.0,0,7,4,1,0,1,0,0,2,1,5,4,29.25,0,27500,1,1127,1127,1127,8530,0.47
5,2,3,2,2,0,0,1,3,1,1,0,3,1,0,1,3,3,2,1,0,1,2,1,2,1,4,8,1,1,0,0,1,1,1,1,0,4,0,1,0,0,0,4,3,1,0,5.0,0,7,3,0,0,1,1,1,0,1,2,2,51.0,0,2000,1,960,960,480,19987,0.38
1,2,5,2,1,0,0,0,3,2,0,1,7,0,1,1,3,3,3,0,3,1,3,1,2,2,4,4,2,8,8,0,1,0,0,0,2,5,1,1,5,1,1,4,2,1,0,66.0,0,18,2,1,0,1,1,0,1,1,5,2,34.0,0,92500,0,2736,1368,1368,8619,0.51
6,1,5,4,3,1,1,0,1,2,0,1,1,0,0,2,3,4,12,0,8,3,3,1,3,2,4,4,1,2,0,0,1,0,0,1,0,8,0,0,8,3,0,0,0,1,0,12.0,0,18,4,1,0,0,0,0,1,6,5,6,17.5,0,37500,1,3000,2350,2350,13717,0.56
1,3,6,3,1,0,0,1,6,3,1,0,10,1,0,1,4,3,7,0,0,3,3,1,2,2,8,12,1,2,0,0,1,0,0,0,2,6,0,0,6,3,1,1,1,0,0,27.5,0,18,4,1,0,1,0,1,0,1,2,2,73.5,1,27500,0,2262,1131,1131,11691,0.53
4,2,5,3,2,0,1,1,9,4,1,0,10,1,1,1,4,3,12,0,0,7,2,5,2,1,8,8,2,5,1,0,0,0,0,1,6,5,1,1,0,0,0,5,3,1,0,38.5,0,7,3,1,0,0,1,1,0,1,2,3,26.0,0,27500,0,2222,1822,729,12902,0.46
4,2,5,3,1,1,1,1,1,3,0,0,7,1,0,1,4,2,7,1,0,3,2,1,2,2,2,4,0,0,0,0,0,0,0,0,2,5,0,1,5,1,1,1,2,0,0,23.5,0,12,3,0,0,0,1,1,2,1,2,1,83.0,1,8750,1,3904,1144,1144,9596,0.53
2,3,5,4,1,0,1,0,16,1,1,0,7,0,1,1,1,3,2,1,0,3,2,1,2,2,4,4,1,2,0,0,1,0,0,1,2,6,1,0,6,3,0,1,2,1,0,18.5,0,7,3,1,0,0,0,0,1,1,2,2,63.0,0,67500,0,1400,1150,1150,4916,0.53
7,2,5,3,2,0,1,1,6,2,1,0,5,1,1,1,3,4,3,0,8,7,3,2,3,2,8,12,6,10,10,2,1,0,0,0,2,6,0,1,0,0,0,0,0,1,0,21.0,1,7,4,1,0,0,1,1,0,1,4,4,26.5,0,77500,0,1348,948,0,21439,0.55
6,1,5,3,4,0,1,1,3,3,1,1,7,1,1,1,3,5,12,1,8,3,3,7,3,2,4,8,2,2,1,0,1,1,0,1,2,7,0,1,9,3,0,6,1,0,0,29.0,0,12,3,0,0,1,1,1,1,2,5,2,56.0,0,47500,0,7950,2586,3325,11995,0.45
2,2,5,3,1,0,0,0,6,1,0,0,5,0,1,1,5,4,7,0,0,7,3,2,3,1,12,12,1,1,0,0,0,0,0,1,0,6,0,0,6,3,0,5,3,0,0,7.5,0,12,2,1,0,1,0,0,1,1,2,3,40.0,0,67500,0,1440,1440,1440,13664,0.52
2,1,0,3,1,0,0,0,28,3,0,0,18,0,0,1,4,3,2,0,0,7,0,3,3,3,8,12,1,5,0,0,1,0,0,1,2,5,0,0,0,0,0,2,2,0,0,5.0,0,7,3,1,0,0,0,0,1,2,2,3,32.666666666666664,0,67500,0,849,849,510,5308,0.6
5,2,5,3,2,1,0,0,1,4,0,1,18,1,1,1,3,5,7,0,1,7,3,2,2,1,4,4,1,1,0,0,1,1,0,1,10,6,0,0,6,1,1,4,2,1,0,34.0,1,7,3,0,0,1,0,1,0,1,2,4,33.25,0,17500,1,2117,1588,1852,10922,0.46
4,1,5,4,2,1,0,0,1,1,0,0,5,0,1,1,3,4,7,0,0,3,2,2,3,3,8,8,1,5,0,0,1,0,0,1,0,6,0,1,6,3,1,3,2,1,0,34.0,0,12,3,1,0,0,1,0,1,1,3,2,44.0,0,87500,0,2475,2475,2475,20585,0.39
6,4,7,4,3,0,1,0,1,2,0,0,7,0,1,1,3,4,7,0,3,3,3,3,3,2,8,8,4,10,1,1,1,0,0,0,2,7,0,0,7,1,1,2,1,0,0,13.0,1,30,4,1,0,0,0,0,0,1,6,1,62.0,1,130000,0,2969,2569,2569,6653,0.38
4,4,1,1,1,0,0,1,3,4,0,0,3,1,0,1,4,3,12,0,0,1,3,1,1,1,8,8,0,0,0,0,0,0,0,0,0,4,0,1,4,3,0,0,0,0,0,22.5,0,18,4,0,0,1,1,1,0,1,2,1,85.0,1,22500,0,997,997,997,10323,0.41
8,3,5,5,3,2,1,1,16,1,0,0,10,1,0,1,4,3,3,0,1,7,3,1,1,1,2,4,0,0,0,0,0,0,0,1,2,8,0,1,8,3,1,0,0,0,0,0.0,0,12,4,0,0,1,1,1,0,2,1,3,28.666666666666668,0,2000,1,2728,2328,2328,17648,0.47
3,4,5,4,2,0,1,0,0,2,0,0,7,0,1,1,3,4,7,0,0,7,3,4,2,2,8,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,4,2,0,0,22.5,1,7,2,1,0,0,0,0,1,1,5,3,23.666666666666668,0,47500,0,2120,0,0,11888,0.43
6,3,5,4,2,1,1,1,1,4,1,1,5,1,0,2,0,4,3,1,2,3,3,2,3,4,2,4,3,2,2,1,1,0,0,1,0,6,0,1,8,3,0,6,3,1,0,10.0,0,22,3,0,0,1,1,1,1,1,6,2,57.5,0,110000,0,4032,2724,3632,18853,0.39
5,1,0,2,1,0,0,1,6,4,0,0,5,1,1,1,4,2,3,0,2,0,0,1,2,2,4,8,0,0,0,0,0,0,0,0,0,4,0,1,4,1,0,0,0,0,0,2.5,0,4,2,0,0,1,1,1,0,2,2,4,12.25,0,12500,1,1041,1041,1041,8199,0.41
5,3,3,3,2,0,0,1,6,3,1,0,7,1,1,1,4,4,12,0,3,7,3,2,3,2,4,8,0,0,0,0,0,0,0,0,6,6,0,1,6,3,0,1,3,1,0,43.5,0,7,3,0,0,1,1,1,1,1,1,5,24.2,0,37500,1,1260,1260,1260,31089,0.44
1,1,5,1,1,0,0,1,3,2,0,0,5,1,0,1,3,4,3,0,0,7,3,2,2,2,2,4,2,1,1,0,1,0,0,0,2,3,0,0,3,3,0,0,0,0,0,29.0,0,4,2,1,0,0,0,1,1,1,3,2,29.0,0,72500,0,1760,880,880,3612,0.46
3,3,5,4,2,0,1,0,6,2,1,1,7,0,1,2,4,3,12,1,3,3,3,4,1,1,12,12,1,2,0,0,1,0,0,1,6,8,1,0,0,0,0,3,0,0,0,42.5,1,7,3,1,0,1,0,0,2,1,3,2,70.0,1,72500,0,3240,2840,840,13448,0.54
4,4,5,4,2,1,0,0,1,1,1,1,7,0,0,1,3,4,17,0,2,3,1,1,3,2,2,2,2,2,2,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.0,1,7,3,1,0,1,0,0,1,4,5,6,43.333333333333336,0,77500,0,1408,1408,0,5175,0.48
